0;258;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;259;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;260;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;261;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;262;-1057.13;570.513;-837.065;1;-467.03;423.263;-320.924;1
0;263;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;264;-1057.13;570.513;-837.065;1;-468.935;423.294;-318.607;1
0;265;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;266;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;267;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;268;-1057.13;570.513;-837.065;1;-467.03;423.263;-320.924;1
1;268;1088.89;-256.673;-813.02;1;616.95;18.2892;-231.961;1
0;269;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
1;269;1088.89;-256.673;-813.02;1;617.935;19.248;-231.628;1
0;270;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;271;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;272;-1057.13;570.513;-837.065;1;-467.483;424.247;-320.015;1
0;273;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;274;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
0;275;-1057.13;570.513;-837.065;1;-467.665;423.273;-320.152;1
