0;192;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;192;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;193;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;193;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;194;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;195;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;195;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;196;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;197;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;198;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;199;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;200;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
0;201;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;201;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;202;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;203;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;204;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;204;1090.16;-253.829;-814.506;1;620.149;19.2669;-230.936;1
0;205;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;205;1090.16;-253.829;-814.506;1;616.108;18.1803;-233.85;1
0;206;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;207;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;208;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;208;1090.16;-253.829;-814.506;1;620.149;19.2669;-230.936;1
0;209;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;210;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;211;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;212;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
1;212;1090.16;-253.829;-814.506;1;620.149;19.2669;-230.936;1
0;213;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;214;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;215;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;215;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;216;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;216;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;217;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;218;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;218;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;220;-1051.7;573.416;-837.912;1;-463.993;424.124;-319.521;1
0;221;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;222;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;223;-1051.7;573.416;-837.912;1;-463.993;424.124;-319.521;1
0;224;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;224;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;225;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;225;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;226;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;226;1090.16;-253.829;-814.506;1;618.181;17.3506;-231.61;1
0;227;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;227;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;228;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;229;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;230;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;230;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;231;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;231;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;232;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;233;-1051.7;573.416;-837.912;1;-463.538;423.145;-320.434;1
0;234;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;235;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;236;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;237;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
0;238;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;239;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;240;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;240;1090.16;-253.829;-814.506;1;620.149;19.2669;-230.936;1
0;241;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;241;1090.16;-253.829;-814.506;1;621.678;19.3311;-229.647;1
0;242;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;242;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;243;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;244;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
0;245;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;246;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;247;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
1;247;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;248;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
1;248;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;249;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;249;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;250;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;251;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;252;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;252;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;253;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;253;1090.16;-253.829;-814.506;1;620.149;19.2669;-230.936;1
0;254;-1051.7;573.416;-837.912;1;-463.538;423.145;-320.434;1
0;255;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;255;1090.16;-253.829;-814.506;1;619.929;18.3408;-230.629;1
0;256;-1051.7;573.416;-837.912;1;-463.993;424.124;-319.521;1
0;257;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;257;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;258;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;259;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;260;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;261;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;262;-1051.7;573.416;-837.912;1;-463.538;423.145;-320.434;1
0;263;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;263;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;264;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
0;265;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;266;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;267;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;268;-1051.7;573.416;-837.912;1;-463.538;423.145;-320.434;1
0;269;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;269;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;270;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;270;1090.16;-253.829;-814.506;1;618.401;18.2766;-231.917;1
0;271;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;272;-1051.7;573.416;-837.912;1;-463.993;424.124;-319.521;1
1;272;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;273;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;274;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;275;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;276;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;276;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;277;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;277;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;278;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;278;1090.16;-253.829;-814.506;1;620.149;19.2669;-230.936;1
0;279;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
1;279;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;280;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;281;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;281;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;282;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;283;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;284;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;285;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;286;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;286;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;287;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;287;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;288;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
0;289;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;289;1090.16;-253.829;-814.506;1;618.841;20.1287;-232.531;1
0;290;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;291;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;292;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;292;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;293;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;293;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;294;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
0;295;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;296;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;296;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;297;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;298;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;298;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;299;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;299;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;300;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;301;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;301;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;302;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;302;1090.16;-253.829;-814.506;1;620.149;19.2669;-230.936;1
0;303;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;304;-1051.7;573.416;-837.912;1;-463.993;424.124;-319.521;1
0;305;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;305;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;306;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;306;1090.16;-253.829;-814.506;1;616.653;17.2864;-232.899;1
0;307;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;307;1090.16;-253.829;-814.506;1;618.401;18.2766;-231.917;1
0;308;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;308;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;309;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;310;-1051.7;573.416;-837.912;1;-463.538;423.145;-320.434;1
0;311;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;311;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;312;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;312;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;313;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;314;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;314;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;315;-1051.7;573.416;-837.912;1;-463.993;424.124;-319.521;1
0;316;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;317;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;317;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;318;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;318;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;319;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;320;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;322;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;322;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;323;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
0;324;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;325;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;325;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;326;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;326;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;328;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;329;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;329;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;330;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;330;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;331;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;331;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;332;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;332;1090.16;-253.829;-814.506;1;619.165;18.3087;-231.273;1
0;333;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;334;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;335;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;336;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;337;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;338;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;339;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;340;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;340;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;341;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;342;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;342;1090.16;-253.829;-814.506;1;618.401;18.2766;-231.917;1
0;343;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;344;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
0;345;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;346;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;347;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;348;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;348;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;349;-1051.7;573.416;-837.912;1;-463.993;424.124;-319.521;1
1;349;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;350;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;350;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;351;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
0;352;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;353;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;354;-1051.7;573.416;-837.912;1;-463.993;424.124;-319.521;1
1;354;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;355;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;355;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;356;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
0;357;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
1;357;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;358;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;358;1090.16;-253.829;-814.506;1;618.401;18.2766;-231.917;1
0;359;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;360;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;360;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;361;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;362;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;362;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;363;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;364;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;366;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;367;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;367;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;368;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;368;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;369;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;370;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;371;-1051.7;573.416;-837.912;1;-465.451;423.164;-318.124;1
1;371;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;372;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;372;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;374;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;375;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;375;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;376;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;376;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;377;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;377;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;378;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;379;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;379;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;380;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;380;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;381;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;381;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;382;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;382;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;383;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;383;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
1;384;1090.16;-253.829;-814.506;1;619.385;19.2348;-231.58;1
0;386;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;386;1090.16;-253.829;-814.506;1;618.621;19.2027;-232.224;1
0;387;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;388;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
0;389;-1051.7;573.416;-837.912;1;-464.176;423.151;-319.664;1
1;389;1090.16;-253.829;-814.506;1;617.857;19.1705;-232.868;1
0;390;-1051.7;573.416;-837.912;1;-465.634;422.191;-318.267;1
0;391;-1051.7;573.416;-837.912;1;-464.541;421.206;-319.951;1
0;392;-1051.7;573.416;-837.912;1;-465.817;421.218;-318.411;1
1;392;1090.16;-253.829;-814.506;1;613.271;18.9779;-236.733;1
0;393;-1051.7;573.416;-837.912;1;-464.541;421.206;-319.951;1
0;394;-1051.7;573.416;-837.912;1;-466;420.246;-318.554;1
1;394;1090.16;-253.829;-814.506;1;607.922;18.7532;-241.242;1
0;395;-1051.7;573.416;-837.912;1;-466;420.246;-318.554;1
0;396;-1051.7;573.416;-837.912;1;-465.362;420.239;-319.324;1
0;397;-1051.7;573.416;-837.912;1;-465.545;419.267;-319.467;1
0;398;-1051.7;573.416;-837.912;1;-465.727;418.294;-319.611;1
1;398;1090.16;-253.829;-814.506;1;595.15;19.1334;-252.5;1
0;399;-1051.7;573.416;-837.912;1;-466.365;418.3;-318.841;1
0;400;-1051.7;573.416;-837.912;1;-466.093;416.349;-319.898;1
0;401;-1051.7;573.416;-837.912;1;-466.731;416.355;-319.127;1
0;402;-1051.7;573.416;-837.912;1;-466.731;416.355;-319.127;1
0;403;-1051.7;573.416;-837.912;1;-467.096;414.41;-319.414;1
0;404;-1051.7;573.416;-837.912;1;-468.372;414.422;-317.874;1
0;405;-1051.7;573.416;-837.912;1;-467.734;414.416;-318.644;1
0;406;-1051.7;573.416;-837.912;1;-469.74;410.538;-317.677;1
0;407;-1051.7;573.416;-837.912;1;-469.74;410.538;-317.677;1
