207.2626887712709 251.423998944358 272.6041585404739
208.6225907416583 253.2631343424467 273.7642062339892
207.2626887712709 251.423998944358 272.6041585404739
210.704557476304 250.5437074142047 275.640190383677
210.704557476304 250.5437074142047 275.640190383677
212.0467148138964 250.2004375693416 276.8240915619995
212.0467148138964 250.2004375693416 276.8240915619995
207.2626887712709 251.423998944358 272.6041585404739
210.704557476304 250.5437074142047 275.640190383677
210.704557476304 250.5437074142047 275.640190383677
205.1129177168461 251.3026070342267 276.4204302032142
208.3124204061567 251.1555198284136 273.5301144508987
209.3622171835632 250.8870240516334 274.4561278227734
208.0196944786233 251.2303873427633 273.2719043582176
210.704557476304 250.5437074142047 275.640190383677
210.704557476304 250.5437074142047 275.640190383677
208.3124204061567 251.1555198284136 273.5301144508987
208.0196944786233 251.2303873427633 273.2719043582176
209.3622171835632 250.8870240516334 274.4561278227734
208.0196944786233 251.2303873427633 273.2719043582176
208.0196944786233 251.2303873427633 273.2719043582176
208.0196944786233 251.2303873427633 273.2719043582176
208.0196944786233 251.2303873427633 273.2719043582176
210.704557476304 250.5437074142047 275.640190383677
204.2821781358361 252.1862936431849 269.9750852161626
210.704557476304 250.5437074142047 275.640190383677
207.7983969876927 250.6143352735871 278.801466075744
208.0196944786233 251.2303873427633 273.2719043582176
209.3622171835632 250.8870240516334 274.4561278227734
208.0196944786233 251.2303873427633 273.2719043582176
208.0196944786233 251.2303873427633 273.2719043582176
208.0196944786233 251.2303873427633 273.2719043582176
208.6051744034062 251.0806451349599 273.7883493035456
208.0196944786233 251.2303873427633 273.2719043582176
208.0196944786233 251.2303873427633 273.2719043582176
209.3622171835632 250.8870240516334 274.4561278227734
210.704557476304 250.5437074142047 275.640190383677
213.3905991217425 249.8567260349728 278.0095160804406
208.0196944786233 251.2303873427633 273.2719043582176
205.1129177168461 251.3026070342267 276.4204302032142
205.1129177168461 251.3026070342267 276.4204302032142
208.0196944786233 251.2303873427633 273.2719043582176
208.0196944786233 251.2303873427633 273.2719043582176
210.704557476304 250.5437074142047 275.640190383677
210.9970734038225 250.4688936094093 275.8982152378187
208.0196944786233 251.2303873427633 273.2719043582176
209.3622171835632 250.8870240516334 274.4561278227734
208.0196944786233 251.2303873427633 273.2719043582176
208.3124204061567 251.1555198284136 273.5301144508987
208.3311966136234 253.337155601616 273.5071800399396
208.0196944786233 251.2303873427633 273.2719043582176
209.3622171835632 250.8870240516334 274.4561278227734
210.704557476304 250.5437074142047 275.640190383677
206.4557452080694 250.9584486370077 277.6110260353739
208.0196944786233 251.2303873427633 273.2719043582176
208.0196944786233 251.2303873427633 273.2719043582176
209.3622171835632 250.8870240516334 274.4561278227734
207.7270486966481 251.3052343591039 273.0137649609896
209.3622171835632 250.8870240516334 274.4561278227734
208.0196944786233 251.2303873427633 273.2719043582176
